#Total No. of Collocate Types: 20
#Total No. of Collocate Tokens: 64
1	9	8	1	1.30303	of
2	7	7	0	3.55685	an
3	6	0	6	5.14006	community
4	5	5	0	-0.65818	the
5	4	1	3	0.51590	in
6	3	3	0	4.61332	unarmed
7	3	0	3	4.84280	teenager
8	3	0	3	4.46812	man
9	2	2	0	4.30846	young
10	2	0	2	1.73730	who
11	2	0	2	-0.68993	to
12	2	2	0	0.18272	that
13	2	2	0	4.00312	old
14	2	2	0	6.11582	mostly
15	2	2	0	1.20293	is
16	2	2	0	4.12486	first
17	2	0	2	1.81021	but
18	2	1	1	1.51293	at
19	2	2	0	1.43212	as
20	2	0	2	-0.68411	and
